,ASHR,BTC-USD,CL=F,ETH-USD,GC=F,SI=F,VEA,VWO,^FTSE,^GSPC,^KS11,^N225,^NDX,^TWII
2025-03-03,0.09058268146749378,0.006197734385283862,0.07067755193464761,0.0,0.07374438292064268,0.06769664217071436,0.10606086338028298,0.13513355689451406,0.03559221952024121,0.10959421480329298,0.0,0.053461970208918304,0.11305097325296076,0.0
2025-04-01,0.11014640780093751,0.0,0.036222213403880855,0.007916982901400579,0.04060315725464359,0.03737154232194849,0.16085123222008782,0.12916706007429662,0.12909519366337652,0.10012806155179058,0.0374295788345122,0.025633116097040113,0.11327582257188387,0.0
2025-05-01,0.05363530820768885,0.0265197691171639,0.10272929882178838,0.03227615232125799,0.021532916626721497,0.1003134840146736,0.144992982088068,0.06471002753777917,0.18723898562893773,0.04979060639948132,0.060186132111083326,0.012998780781773954,0.05762279852176656,0.04929428554415161
2025-06-02,0.11272282943340634,0.013892122612594157,0.11925791601101954,0.04107692346072993,0.11667347699815844,0.048129161762503606,0.0723289855996864,0.08749140451483739,0.09175136817262888,0.0250803317399544,0.0799465745188701,0.006496713350394262,0.02981615090848854,0.07567805971998581
2025-07-01,0.0565062223932197,0.0068613600241953735,0.10889896595451407,0.01935555103691368,0.12124238575689272,0.025151719120977866,0.03585266580552408,0.044270395911447144,0.10991856623841348,0.012621069610659607,0.14349628973095702,0.06056585568635261,0.015191383666298132,0.0768761734313229
2025-08-01,0.12408665227702755,0.0,0.05581879016469879,0.03552181258283167,0.13906174547595432,0.012356266234971821,0.07661341782079276,0.021478823334142954,0.05521323255646317,0.006213369825660323,0.10954819733409293,0.10972011919831644,0.08017991195073733,0.09197975063695621
2025-09-02,0.06733696295357115,0.0,0.05060529393887185,0.020202479530770916,0.07073019290216251,0.0065527735467694175,0.03857882995639841,0.010716778653642279,0.02678243683748658,0.0,0.05185632776352753,0.13048475969820966,0.12530651553475128,0.04565319954926619
2025-10-01,0.03371490973972957,0.0,0.06202272789789254,0.009317867016151981,0.0379335017506911,0.0,0.019189892426301307,0.0054938694087788825,0.013221511459522686,0.0,0.09511734829317631,0.1478863796345608,0.06406272136692771,0.02359479750191486
2025-11-03,0.0858603788517443,0.0,0.0594107384557163,0.0,0.0918838686464459,0.03225744842799298,0.009306993892615176,0.0,0.006548136833969096,0.0,0.1622851539263951,0.14726945822460974,0.03198738777451683,0.07113857378220573
2025-12-01,0.042668704052429354,0.0,0.08989123600653187,0.0,0.04903743384188432,0.019113944329210632,0.0,0.0,0.0,0.0,0.0781611369990323,0.13499108576856245,0.01585205620350149,0.03507053502775435
2026-01-02,0.10848801896890549,0.0,0.043510370619938565,0.0,0.08753092215688296,0.02742254037059085,0.0,0.0,0.0,0.0,0.04140249329604824,0.11174017295835387,0.10409216710284068,0.08665364791444366
2026-02-02,0.14560613776348744,0.0,0.023620862693814984,0.0,0.0735056259882427,0.030707960936657473,0.0,0.08747779108722455,0.0,0.0,0.09155618919063907,0.0565803890190824,0.13405995269891782,0.04585646592451289
2026-03-02,0.07101321578081032,0.0,0.011614077187316017,0.015552688884929269,0.03901954276422941,0.030743925465769987,0.0,0.10920855479029262,0.0,0.09463565480410777,0.1198659244344551,0.10349289294768951,0.06264862300607638,0.1309062107776212
2026-04-01,0.03662179115044342,0.0,0.027246018355242492,0.03848268916579625,0.06939808564350908,0.026072183639405676,0.07845215196913538,0.09685775446075182,0.12868878091733962,0.04837590120422185,0.05224009457581802,0.048367292053783255,0.17223058948222164,0.06315833341050835
2026-05-01,0.01812765082853043,0.0452668818042923,0.01291697732707731,0.06574592282803798,0.10359123661380067,0.011741795165769885,0.038530282478637025,0.14545403477326224,0.134092075759078,0.02443550612293512,0.08624481915784828,0.07224525548730498,0.09110314699759442,0.0984442589942503
2026-06-01,0.008779036118219088,0.02069905191604188,0.005107170323253593,0.06200944332394234,0.16146252399957095,0.04733474973881448,0.01911358815057806,0.07028403161767749,0.063953312353558,0.012218106847604096,0.09986163679451676,0.0966033034489194,0.04786973121920376,0.13494771359444208
2026-07-01,0.0,0.008586643088968513,0.0,0.025143910549304115,0.1465041929365279,0.019352152097223872,0.009914662748275856,0.10274128781187353,0.03352159298670387,0.006283031985604243,0.05190741441378147,0.10178197361353111,0.02483478286221032,0.07232639650051216
